"","site","round","sample_pt","sample_id","sampledImp","subsite","lat","long","julian_date","impatiens_abundance","bombus_shannon_diversity","bombus_richness","floral_diversity","floral_abundance","barcode_id","final_id","apidae","apicystis","ascosphaera","nbombii","nceranae","crithidiaspp","cbombii","cexpoeki","caste","hascrithidia","hasnosema","any_parasite","native_bee_abundance"
"29","W",1,"W11","1_W11",FALSE,"westham3",49.085613,-123.1649155,131,0,0,1,0.304636097349238,2.04532297878666,"W1_11_01","B. mixtus",NA,NA,NA,NA,NA,NA,NA,NA,"worker",NA,NA,NA,1
"30","W",1,"W10","1_W10",FALSE,"westham3",49.0877613,-123.1628726,131,0,0,0,1.20567904997478,1.50514997831991,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"31","W",1,"W32","1_W32",FALSE,"westham3",49.0861264,-123.1586962,131,0,0,0,1.09861228866811,1.49136169383427,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"32","W",1,"W12","1_W12",FALSE,"",49.0840043,-123.1535249,131,0,0,1,0.85158425391957,2.32428245529769,"W1_12_01","B. flavifrons",NA,NA,NA,NA,NA,NA,NA,NA,"worker",NA,NA,NA,1
"33","W",1,"W14","1_W14",FALSE,"westham4",49.0825662,-123.1491034,131,0,0,0,0,1.04139268515823,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"34","SD",8,"SD04","8_SD04",TRUE,"",49.0600315,-123.0713156,216,0,0,0,0.133029486536164,3.01029995663981,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"35","SD",8,"SD02","8_SD02",TRUE,"",49.062963,-123.07138,216,0,0,0,1.30706237811781,1.51851393987789,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"36","SD",8,"SD01","8_SD01",TRUE,"",49.0630333,-123.0765727,216,0,0,0,0.903473594825037,2.32837960343874,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"37","SD",8,"SD03","8_SD03",TRUE,"southdelta3",49.0601615,-123.0764268,216,0,0,0,1.17901500103079,2.36735592102602,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"38","SD",8,"SD36","8_SD36",TRUE,"southdelta3",49.0597409,-123.0816311,216,8,1.2075153250377,4,0.110100081923397,3.00902574208691,"SD8_36_14","B. californicus",NA,NA,NA,NA,NA,NA,NA,NA,"worker",NA,NA,NA,15
"39","SD",8,"SD36","8_SD36",TRUE,"southdelta3",49.0597409,-123.0816311,216,8,1.2075153250377,4,0.110100081923397,3.00902574208691,"SD8_36_23","B. californicus",NA,NA,NA,NA,NA,NA,NA,NA,"worker",NA,NA,NA,15
"40","SD",8,"SD36","8_SD36",TRUE,"southdelta3",49.0597409,-123.0816311,216,8,1.2075153250377,4,0.110100081923397,3.00902574208691,"SD8_36_04","B. impatiens",NA,NA,NA,NA,NA,NA,NA,NA,"worker",NA,NA,NA,15
