"","site","round","sample_pt","sample_id","sampledImp","subsite","lat","long","julian_date","impatiens_abundance","bombus_shannon_diversity","bombus_richness","floral_diversity","floral_abundance","barcode_id","final_id","apidae","apicystis","ascosphaera","nbombii","nceranae","crithidiaspp","cbombii","cexpoeki","caste","hascrithidia","hasnosema","any_parasite","native_bee_abundance"
"612","NR",8,"NR05A","8_NR05A",TRUE,"nicomekl1",49.0858886,-122.7602928,219,5,0.450561208866305,2,0.163689972707217,3.01325866528352,"NR8_05A_02","B. impatiens",1,0,0,0,0,0,0,0,"worker",0,0,0,1
"613","NR",8,"NR04A","8_NR04A",TRUE,"nicomekl1",49.0857059,-122.7641659,219,4,0,1,0.793730055158425,2.11727129565576,"NR8_04A_03","B. impatiens",1,0,0,0,0,0,0,0,"worker",0,0,0,0
"614","ED",8,"ED06","8_ED06",TRUE,"eastdelta3",49.0937503,-122.9571174,220,3,1.00424247305408,3,1.39208939585922,2.21218760440396,"ED8_06_05","B. impatiens",1,0,0,0,0,0,0,0,"worker",0,0,0,4
"615","ED",8,"ED06","8_ED06",TRUE,"eastdelta3",49.0937503,-122.9571174,220,3,1.00424247305408,3,1.39208939585922,2.21218760440396,"ED8_06_04","B. mixtus",1,0,0,0,0,0,1,0,"worker",1,0,1,4
"616","ED",8,"ED06","8_ED06",TRUE,"eastdelta3",49.0937503,-122.9571174,220,3,1.00424247305408,3,1.39208939585922,2.21218760440396,"ED8_06_02","B. mixtus",1,0,0,0,0,0,0,0,"worker",0,0,0,4
"617","ED",8,"ED09","8_ED09",TRUE,"eastdelta2",49.1028941,-122.9571922,220,1,0.693147180559945,2,1.30706237811781,1.51851393987789,"ED8_09_02","B. impatiens",1,0,0,0,0,0,0,0,"worker",0,0,0,1
"618","ED",8,"ED04","8_ED04",TRUE,"eastdelta3",49.0927295,-122.9514265,220,4,0,1,0.110100081923397,2.01283722470517,"ED8_04_02","B. impatiens",1,0,0,0,0,0,0,0,"worker",0,0,0,0
"619","ED",8,"ED01","8_ED01",TRUE,"eastdelta3",49.0954133,-122.9487118,220,5,0.598269588585257,2,1.39731233416238,2.40140054078154,"ED8_01_02","B. impatiens",1,1,0,0,0,0,0,0,"worker",0,0,1,2
"620","ED",8,"ED15","8_ED15",TRUE,"eastdelta3",49.0918464,-122.9461469,220,0,0,1,0.693147180559945,0.477121254719662,"ED8_15_01","B. mixtus",1,0,0,0,0,1,0,0,"worker",1,0,1,1
"621","ED",8,"ED11","8_ED11",TRUE,"eastdelta1",49.0998336,-122.9364988,220,1,0.636514168294813,2,1.15622035126881,2.3654879848909,"ED8_11_02","B. impatiens",1,0,0,0,0,0,0,0,"worker",0,0,0,2
"622","ED",8,"ED28A","8_ED28A",TRUE,"eastdelta1",49.1007889,-122.9346452,220,1,0,1,1.29898978911161,2.19033169817029,"ED8_28A_01","B. impatiens",1,0,0,0,0,0,0,0,"worker",0,0,0,0
"623","ED",8,"ED20A","8_ED20A",TRUE,"eastdelta1",49.1046332,-122.9294281,220,2,0,1,1.73721959070254,1.72427586960079,"ED8_20A_02","B. impatiens",1,1,0,0,0,0,0,0,"worker",0,0,1,0
"624","ED",8,"ED20A","8_ED20A",TRUE,"eastdelta1",49.1046332,-122.9294281,220,2,0,1,1.73721959070254,1.72427586960079,"ED8_20A_01","B. impatiens",1,0,0,0,0,0,1,0,"worker",1,0,1,0
"625","ED",8,"ED22B","8_ED22B",TRUE,"eastdelta2",49.1046204,-122.9460145,220,3,0.950270539233235,3,1.02946611506915,2.15228834438306,"ED8_22B_01","B. impatiens",1,0,0,0,0,0,0,0,"worker",0,0,0,2
"626","ED",8,"ED31","8_ED31",TRUE,"eastdelta4",49.091685,-122.9349074,220,4,0.500402423538188,2,1.30706237811781,1.51851393987789,"ED8_31_01","B. rufocinctus",1,0,0,0,0,0,0,0,"worker",0,0,0,1
"627","ED",8,"ED12","8_ED12",TRUE,"eastdelta4",49.0941941,-122.9295817,220,2,0,1,0.304636097349238,1.07918124604762,"ED8_12_01","B. impatiens",1,0,0,0,0,0,0,0,"worker",0,0,0,0
"628","ED",8,"ED32","8_ED32",TRUE,"eastdelta4",49.0910852,-122.9303897,220,3,0.562335144618808,2,0.353288133485761,2.04921802267018,"ED8_32_03","B. rufocinctus",1,0,0,1,1,0,0,0,"worker",0,1,1,1
"629","HR",8,"HR11","8_HR11",TRUE,"harvieroad2",49.1627115,-122.7235836,221,0,0.693147180559945,2,1.38629436111989,1.61278385671974,"HR8_11_02","B. californicus",1,0,0,0,0,0,0,0,"worker",0,0,0,2
"630","HR",8,"HR12C","8_HR12C",TRUE,"harvieroad2",49.1604103,-122.7221135,221,2,0.636514168294813,2,1.30706237811781,1.51851393987789,"HR8_12C_02","B. californicus",1,0,0,0,0,0,0,0,"worker",0,0,0,4
"631","HR",8,"HR12C","8_HR12C",TRUE,"harvieroad2",49.1604103,-122.7221135,221,2,0.636514168294813,2,1.30706237811781,1.51851393987789,"HR8_12C_05","B. californicus",1,0,0,0,0,0,0,0,"worker",0,0,0,4
"632","HR",8,"HR12C","8_HR12C",TRUE,"harvieroad2",49.1604103,-122.7221135,221,2,0.636514168294813,2,1.30706237811781,1.51851393987789,"HR8_12C_06","B. californicus",1,0,0,0,0,1,0,0,"worker",1,0,1,4
"633","HR",8,"HR12C","8_HR12C",TRUE,"harvieroad2",49.1604103,-122.7221135,221,2,0.636514168294813,2,1.30706237811781,1.51851393987789,"HR8_12C_04","B. impatiens",1,1,0,0,0,0,1,0,"worker",1,0,1,4
"634","HR",8,"HR10","8_HR10",TRUE,"harvieroad2",49.1588394,-122.7276809,221,2,1.32088834314932,4,0.0788342585309365,3.00603795499732,"HR8_10_08","B. californicus",1,0,0,1,0,0,0,0,"worker",0,1,1,6
"635","HR",8,"HR10","8_HR10",TRUE,"harvieroad2",49.1588394,-122.7276809,221,2,1.32088834314932,4,0.0788342585309365,3.00603795499732,"HR8_10_01","B. impatiens",1,1,0,0,0,0,0,0,"worker",0,0,1,6
"636","HR",8,"HR10","8_HR10",TRUE,"harvieroad2",49.1588394,-122.7276809,221,2,1.32088834314932,4,0.0788342585309365,3.00603795499732,"HR8_10_04","B. rufocinctus",1,1,0,0,0,0,0,0,"worker",0,0,1,6
"637","HR",8,"HR10","8_HR10",TRUE,"harvieroad2",49.1588394,-122.7276809,221,2,1.32088834314932,4,0.0788342585309365,3.00603795499732,"HR8_10_05","B. rufocinctus",1,0,0,0,0,0,0,0,"worker",0,0,0,6
"638","HR",8,"HR10","8_HR10",TRUE,"harvieroad2",49.1588394,-122.7276809,221,2,1.32088834314932,4,0.0788342585309365,3.00603795499732,"HR8_10_07","B. vosnesenskii",1,0,0,0,0,0,1,0,"worker",1,0,1,6
"639","HR",8,"HR23","8_HR23",TRUE,"harvieroad4",49.1518644,-122.70223,221,6,0,1,1.47875152464795,2.23299611039215,"HR8_23_05","B. impatiens",1,1,0,1,0,0,0,0,"worker",0,1,1,0
"640","HR",8,"HR23","8_HR23",TRUE,"harvieroad4",49.1518644,-122.70223,221,6,0,1,1.47875152464795,2.23299611039215,"HR8_23_02","B. impatiens",1,1,0,0,0,0,0,0,"worker",0,0,1,0
"641","HR",8,"HR23","8_HR23",TRUE,"harvieroad4",49.1518644,-122.70223,221,6,0,1,1.47875152464795,2.23299611039215,"HR8_23_03","B. impatiens",1,1,0,0,0,0,0,0,"worker",0,0,1,0
"642","HR",8,"HR23","8_HR23",TRUE,"harvieroad4",49.1518644,-122.70223,221,6,0,1,1.47875152464795,2.23299611039215,"HR8_23_04","B. impatiens",1,1,0,0,0,0,1,0,"worker",1,0,1,0
"643","HR",8,"HR07A","8_HR07A",TRUE,"harvieroad3",49.1534589,-122.7224307,221,6,0.562335144618808,2,1.02946611506915,2.15228834438306,"HR8_07A_05","B. impatiens",1,1,0,0,0,0,0,0,"worker",0,0,1,2
"644","HR",8,"HR07A","8_HR07A",TRUE,"harvieroad3",49.1534589,-122.7224307,221,6,0.562335144618808,2,1.02946611506915,2.15228834438306,"HR8_07A_07","B. impatiens",1,1,0,0,0,0,0,0,"worker",0,0,1,2
"645","HR",8,"HR07A","8_HR07A",TRUE,"harvieroad3",49.1534589,-122.7224307,221,6,0.562335144618808,2,1.02946611506915,2.15228834438306,"HR8_07A_06","B. impatiens",1,0,0,0,0,0,1,0,"worker",1,0,1,2
"646","HR",8,"HR07A","8_HR07A",TRUE,"harvieroad3",49.1534589,-122.7224307,221,6,0.562335144618808,2,1.02946611506915,2.15228834438306,"HR8_07A_01","B. impatiens",1,1,0,0,0,0,0,0,"worker",0,0,1,2
"647","HR",8,"HR19A","8_HR19A",TRUE,"harvieroad1",49.1578943,-122.7080699,221,2,0,1,1.39208939585922,2.21218760440396,"HR8_19A_01","B. impatiens",1,0,0,0,0,0,1,0,"worker",1,0,1,0
"648","HR",8,"HR19A","8_HR19A",TRUE,"harvieroad1",49.1578943,-122.7080699,221,2,0,1,1.39208939585922,2.21218760440396,"HR8_19A_02","B. impatiens",1,0,0,0,0,1,0,0,"worker",1,0,1,0
"649","HR",8,"HR26","8_HR26",TRUE,"harvieroad1",49.1592195,-122.7127155,221,2,0,1,0.855457004106701,2.10720996964787,"HR8_26_02","B. impatiens",1,1,0,0,0,0,0,0,"worker",0,0,1,0
"650","HR",8,"HR26","8_HR26",TRUE,"harvieroad1",49.1592195,-122.7127155,221,2,0,1,0.855457004106701,2.10720996964787,"HR8_26_01","B. impatiens",1,0,0,0,0,0,1,0,"worker",1,0,1,0
"651","PM",8,"PM71","8_PM71",TRUE,"pittmeadows2",49.25134,-122.6668765,222,2,0,1,1.79175946922805,1.78532983501077,"PM8_71_01","B. impatiens",1,0,0,0,0,0,0,0,"worker",0,0,0,0
"652","PM",8,"PM40","8_PM40",TRUE,"pittmeadows2",49.2568274,-122.6668088,222,1,0,1,1.67438926704389,1.7160033436348,"PM8_40_01","B. impatiens",1,0,0,0,0,0,0,0,"worker",0,0,0,0
"653","SD",9,"SD37","9_SD37",TRUE,"southdelta4",49.0602593,-123.058988,224,2,0.693147180559945,2,1.65700648739035,2.63748972951251,"SD9_37_02","B. californicus",1,1,0,0,0,0,0,0,"worker",0,0,1,2
"654","SD",9,"SD37","9_SD37",TRUE,"southdelta4",49.0602593,-123.058988,224,2,0.693147180559945,2,1.65700648739035,2.63748972951251,"SD9_37_03","B. californicus",1,0,0,0,0,0,0,0,"worker",0,0,0,2
"655","SD",9,"SD06","9_SD06",TRUE,"southdelta4",49.0602283,-123.0635157,224,6,0,1,1.54473143447952,1.63346845557959,"SD9_06_03","B. impatiens",1,0,0,0,0,0,0,0,"worker",0,0,0,0
"656","SD",9,"SD06","9_SD06",TRUE,"southdelta4",49.0602283,-123.0635157,224,6,0,1,1.54473143447952,1.63346845557959,"SD9_06_05","B. impatiens",1,1,0,0,0,0,0,0,"worker",0,0,1,0
"657","SD",9,"SD09","9_SD09",TRUE,"southdelta1",49.0661823,-123.0625536,224,4,0.693147180559945,2,0.26070313534963,3.01994668167884,"SD9_09_07","B. mixtus",1,0,0,0,0,0,0,0,"worker",0,0,0,4
"658","SD",9,"SD22","9_SD22",TRUE,"southdelta1",49.0684855,-123.0576856,224,0,0,1,0.566085738959629,1.11394335230684,"SD9_22_01","B. mixtus",1,0,0,0,0,0,1,0,"worker",1,0,1,1
"659","SD",9,"SD24","9_SD24",TRUE,"southdelta1",49.0659931,-123.0585976,224,3,1.12095039267358,4,1.20567904997478,1.50514997831991,"SD9_24_03","B. californicus",1,1,0,1,0,0,0,0,"worker",0,1,1,8
"660","SD",9,"SD24","9_SD24",TRUE,"southdelta1",49.0659931,-123.0585976,224,3,1.12095039267358,4,1.20567904997478,1.50514997831991,"SD9_24_05","B. californicus",1,0,0,1,0,0,0,0,"worker",0,1,1,8
"661","SD",9,"SD24","9_SD24",TRUE,"southdelta1",49.0659931,-123.0585976,224,3,1.12095039267358,4,1.20567904997478,1.50514997831991,"SD9_24_07","B. californicus",1,0,0,1,0,0,0,0,"worker",0,1,1,8
"662","SD",9,"SD24","9_SD24",TRUE,"southdelta1",49.0659931,-123.0585976,224,3,1.12095039267358,4,1.20567904997478,1.50514997831991,"SD9_24_08","B. californicus",1,1,0,1,0,0,0,0,"worker",0,1,1,8
"663","SD",9,"SD24","9_SD24",TRUE,"southdelta1",49.0659931,-123.0585976,224,3,1.12095039267358,4,1.20567904997478,1.50514997831991,"SD9_24_11","B. californicus",1,0,0,0,0,0,0,0,"worker",0,0,0,8
"664","SD",9,"SD24","9_SD24",TRUE,"southdelta1",49.0659931,-123.0585976,224,3,1.12095039267358,4,1.20567904997478,1.50514997831991,"SD9_24_02","B. impatiens",1,0,0,0,0,0,1,0,"worker",1,0,1,8
"665","SD",9,"SD24","9_SD24",TRUE,"southdelta1",49.0659931,-123.0585976,224,3,1.12095039267358,4,1.20567904997478,1.50514997831991,"SD9_24_06","B. impatiens",1,0,0,0,0,0,0,0,"worker",0,0,0,8
"666","SD",9,"SD24","9_SD24",TRUE,"southdelta1",49.0659931,-123.0585976,224,3,1.12095039267358,4,1.20567904997478,1.50514997831991,"SD9_24_09","B. mixtus",1,0,0,0,0,0,0,0,"worker",0,0,0,8
"667","SD",9,"SD40","9_SD40",TRUE,"southdelta2",49.0664297,-123.0753682,224,1,0.500402423538188,2,0.972200029595387,3.3230457354817,"SD9_40_03","B. mixtus",1,0,0,0,0,0,1,0,"worker",1,0,1,4
"668","SD",9,"SD40","9_SD40",TRUE,"southdelta2",49.0664297,-123.0753682,224,1,0.500402423538188,2,0.972200029595387,3.3230457354817,"SD9_40_06","B. mixtus",1,1,0,0,0,0,1,0,"worker",1,0,1,4
"669","SD",9,"SD39","9_SD39",TRUE,"southdelta2",49.0682854,-123.0740915,224,1,0.867563228481461,3,0.670107909980193,3.08778141780954,"SD9_39_03","B. mixtus",1,1,0,0,0,0,0,0,"worker",0,0,1,5
"670","SD",9,"SD39","9_SD39",TRUE,"southdelta2",49.0682854,-123.0740915,224,1,0.867563228481461,3,0.670107909980193,3.08778141780954,"SD9_39_04","B. mixtus",1,1,0,0,0,0,1,0,"worker",1,0,1,5
"671","SD",9,"SD35","9_SD35",TRUE,"southdelta2",49.0660753,-123.0832934,224,8,0,1,1.07046442142649,2.35024801833416,"SD9_35_01","B. impatiens",1,0,0,0,0,1,0,0,"worker",1,0,1,0
"672","SD",9,"SD35","9_SD35",TRUE,"southdelta2",49.0660753,-123.0832934,224,8,0,1,1.07046442142649,2.35024801833416,"SD9_35_03","B. impatiens",1,1,0,0,0,0,0,0,"worker",0,0,1,0
"673","SD",9,"SD35","9_SD35",TRUE,"southdelta2",49.0660753,-123.0832934,224,8,0,1,1.07046442142649,2.35024801833416,"SD9_35_04","B. impatiens",1,0,0,0,0,0,0,0,"worker",0,0,0,0
"674","SD",9,"SD35","9_SD35",TRUE,"southdelta2",49.0660753,-123.0832934,224,8,0,1,1.07046442142649,2.35024801833416,"SD9_35_05","B. impatiens",1,0,0,0,0,0,1,0,"worker",1,0,1,0
"675","SD",9,"SD27","9_SD27",TRUE,"southdelta3",49.0571951,-123.0749858,224,2,0.636514168294813,2,1.85696081231053,1.74036268949424,"SD9_27_02","B. impatiens",1,0,0,0,0,0,0,0,"worker",0,0,0,1
"676","SD",9,"SD27","9_SD27",TRUE,"southdelta3",49.0571951,-123.0749858,224,2,0.636514168294813,2,1.85696081231053,1.74036268949424,"SD9_27_01","B. impatiens",1,0,0,0,0,0,0,0,"worker",0,0,0,1
"677","SD",9,"SD27","9_SD27",TRUE,"southdelta3",49.0571951,-123.0749858,224,2,0.636514168294813,2,1.85696081231053,1.74036268949424,"SD9_27_03","B. vosnesenskii",1,0,0,0,0,0,1,0,"worker",1,0,1,1
"678","SD",9,"SD30","9_SD30",TRUE,"southdelta4",49.0566301,-123.0652652,224,7,1.2364770745859,4,0.216342643383592,3.01745072951054,"SD9_30_04","B. californicus",1,0,0,1,0,0,0,0,"worker",0,1,1,10
"679","SD",9,"SD30","9_SD30",TRUE,"southdelta4",49.0566301,-123.0652652,224,7,1.2364770745859,4,0.216342643383592,3.01745072951054,"SD9_30_05","B. californicus",1,0,0,1,0,0,0,0,"worker",0,1,1,10
"680","SD",9,"SD30","9_SD30",TRUE,"southdelta4",49.0566301,-123.0652652,224,7,1.2364770745859,4,0.216342643383592,3.01745072951054,"SD9_30_13","B. impatiens",1,0,0,0,0,0,0,0,"worker",0,0,0,10
"681","SD",9,"SD30","9_SD30",TRUE,"southdelta4",49.0566301,-123.0652652,224,7,1.2364770745859,4,0.216342643383592,3.01745072951054,"SD9_30_02","B. vosnesenskii",1,0,0,0,0,0,0,0,"worker",0,0,0,10
"682","SD",9,"SD30","9_SD30",TRUE,"southdelta4",49.0566301,-123.0652652,224,7,1.2364770745859,4,0.216342643383592,3.01745072951054,"SD9_30_14","B. vosnesenskii",1,0,0,0,0,0,0,0,"worker",0,0,0,10
"683","SD",9,"SD30","9_SD30",TRUE,"southdelta4",49.0566301,-123.0652652,224,7,1.2364770745859,4,0.216342643383592,3.01745072951054,"SD9_30_17","B. vosnesenskii",1,0,0,0,0,0,0,0,"worker",0,0,0,10
"684","SD",9,"SD25","9_SD25",TRUE,"southdelta4",49.058024,-123.0639996,224,3,0.562335144618808,2,1.2367339863166,2.1846914308176,"SD9_25_04","B. vosnesenskii",1,0,0,0,0,0,1,0,"worker",1,0,1,1
"685","SD",9,"SD36","9_SD36",TRUE,"southdelta3",49.0597409,-123.0816311,224,0,0.964962923007428,3,0.0555460752688918,2.00860017176192,"SD9_36_08","B. mixtus",1,1,0,0,0,1,0,0,"worker",1,0,1,9
"686","SD",9,"SD36","9_SD36",TRUE,"southdelta3",49.0597409,-123.0816311,224,0,0.964962923007428,3,0.0555460752688918,2.00860017176192,"SD9_36_03","B. mixtus",1,0,0,0,0,0,1,0,"worker",1,0,1,9
"687","SD",9,"SD36","9_SD36",TRUE,"southdelta3",49.0597409,-123.0816311,224,0,0.964962923007428,3,0.0555460752688918,2.00860017176192,"SD9_36_01","B. vosnesenskii",1,1,0,0,0,0,1,0,"worker",1,0,1,9
"688","SD",9,"SD36","9_SD36",TRUE,"southdelta3",49.0597409,-123.0816311,224,0,0.964962923007428,3,0.0555460752688918,2.00860017176192,"SD9_36_02","B. vosnesenskii",1,1,0,0,0,0,0,0,"worker",0,0,1,9
"689","SD",9,"SD36","9_SD36",TRUE,"southdelta3",49.0597409,-123.0816311,224,0,0.964962923007428,3,0.0555460752688918,2.00860017176192,"SD9_36_04","B. vosnesenskii",1,1,0,0,0,0,1,0,"worker",1,0,1,9
"690","SD",9,"SD36","9_SD36",TRUE,"southdelta3",49.0597409,-123.0816311,224,0,0.964962923007428,3,0.0555460752688918,2.00860017176192,"SD9_36_07","B. vosnesenskii",1,1,0,0,0,0,1,0,"worker",1,0,1,9
"691","SD",9,"SD03","9_SD03",TRUE,"southdelta3",49.0601615,-123.0764268,224,2,0.673011667009257,2,0.85158425391957,1.34242268082221,"SD9_03_02","B. impatiens",1,0,0,0,0,0,0,0,"worker",0,0,0,3
"692","SD",9,"SD03","9_SD03",TRUE,"southdelta3",49.0601615,-123.0764268,224,2,0.673011667009257,2,0.85158425391957,1.34242268082221,"SD9_03_01","B. mixtus",1,0,0,0,0,0,0,0,"worker",0,0,0,3
"693","SD",9,"SD03","9_SD03",TRUE,"southdelta3",49.0601615,-123.0764268,224,2,0.673011667009257,2,0.85158425391957,1.34242268082221,"SD9_03_04","B. mixtus",1,1,0,0,0,0,0,0,"worker",0,0,1,3
"694","ED",9,"ED31","9_ED31",TRUE,"eastdelta4",49.091685,-122.9349074,227,5,0,1,1.06413394268175,2.15533603746506,"ED9_31_05","B. impatiens",1,0,0,0,0,1,0,0,"worker",1,0,1,0
"695","ED",9,"ED17","9_ED17",TRUE,"eastdelta4",49.0940828,-122.9349878,227,5,0.450561208866305,2,1.73721959070254,1.72427586960079,"ED9_17_07","B. impatiens",1,1,0,0,0,0,0,0,"worker",0,0,1,1
"696","ED",9,"ED11","9_ED11",TRUE,"eastdelta1",49.0998336,-122.9364988,227,2,1.03972077083992,3,1.36294396636054,2.20951501454263,"ED9_11_02","B. impatiens",1,1,0,0,0,0,0,0,"worker",0,0,1,2
"697","ED",9,"ED03A","9_ED03A",TRUE,"eastdelta3",49.0974676,-122.9461089,227,0,0,1,1.73721959070254,1.72427586960079,"ED9_03A_01","B. rufocinctus",1,0,0,0,0,0,0,0,"worker",0,0,0,2
"698","ED",9,"ED03A","9_ED03A",TRUE,"eastdelta3",49.0974676,-122.9461089,227,0,0,1,1.73721959070254,1.72427586960079,"ED9_03A_02","B. rufocinctus",1,0,0,0,0,0,0,0,"worker",0,0,0,2
"699","ED",9,"ED21A","9_ED21A",TRUE,"eastdelta1",49.1046683,-122.9321746,227,4,1.2130075659799,4,0.832490671379545,2.12057393120585,"ED9_21A_08","B. mixtus",1,1,0,0,0,0,1,0,"worker",1,0,1,4
"700","ED",9,"ED20A","9_ED20A",TRUE,"eastdelta1",49.1046332,-122.9294281,227,4,0.636514168294813,2,1.49466779550377,1.54406804435028,"ED9_20A_01","B. impatiens",1,0,0,0,0,0,0,0,"worker",0,0,0,2
"701","ED",9,"ED20A","9_ED20A",TRUE,"eastdelta1",49.1046332,-122.9294281,227,4,0.636514168294813,2,1.49466779550377,1.54406804435028,"ED9_20A_06","B. mixtus",1,0,0,0,0,0,1,0,"worker",1,0,1,2
"702","ED",9,"ED20A","9_ED20A",TRUE,"eastdelta1",49.1046332,-122.9294281,227,4,0.636514168294813,2,1.49466779550377,1.54406804435028,"ED9_20A_02","B. mixtus",1,0,0,0,0,0,1,0,"worker",1,0,1,2
"703","ED",9,"ED22B","9_ED22B",TRUE,"eastdelta2",49.1046204,-122.9460145,227,6,0.562335144618808,2,1.89882623053472,1.79934054945358,"ED9_22B_01","B. impatiens",1,0,0,0,0,0,1,0,"worker",1,0,1,2
"704","ED",9,"ED15","9_ED15",TRUE,"eastdelta3",49.0918464,-122.9461469,227,1,0,1,0.693147180559945,0.477121254719662,"ED9_15_01","B. impatiens",1,0,0,0,0,0,0,0,"worker",0,0,0,0
"705","ED",9,"ED16","9_ED16",TRUE,"eastdelta3",49.0908698,-122.9480405,227,1,0,1,0.304636097349238,1.07918124604762,"ED9_16_01","B. impatiens",1,0,0,0,0,0,0,0,"worker",0,0,0,0
"706","ED",9,"ED01","9_ED01",TRUE,"eastdelta3",49.0954133,-122.9487118,227,4,0.636514168294813,2,1.64531430907799,2.43775056282039,"ED9_01_06","B. impatiens",1,0,0,0,0,0,0,0,"worker",0,0,0,2
"707","ED",9,"ED01","9_ED01",TRUE,"eastdelta3",49.0954133,-122.9487118,227,4,0.636514168294813,2,1.64531430907799,2.43775056282039,"ED9_01_02","B. impatiens",1,0,0,0,0,0,0,0,"worker",0,0,0,2
"708","ED",9,"ED01","9_ED01",TRUE,"eastdelta3",49.0954133,-122.9487118,227,4,0.636514168294813,2,1.64531430907799,2.43775056282039,"ED9_01_03","B. rufocinctus",1,0,0,0,0,0,0,0,"worker",0,0,0,2
"709","ED",9,"ED06","9_ED06",TRUE,"eastdelta3",49.0937503,-122.9571174,227,1,0,1,2.26925968172878,1.96848294855394,"ED9_06_01","B. impatiens",1,0,0,0,0,0,0,0,"worker",0,0,0,0
"710","W",9,"W23A","9_W23A",TRUE,"westham1",49.0903348,-123.1392907,223,0,0,1,2.07944154167984,1.90848501887865,"W9_23A_04","B. mixtus",1,0,0,0,0,0,0,0,"worker",0,0,0,5
"711","W",9,"W23A","9_W23A",TRUE,"westham1",49.0903348,-123.1392907,223,0,0,1,2.07944154167984,1.90848501887865,"W9_23A_02","B. mixtus",1,0,0,0,0,0,0,0,"worker",0,0,0,5
"712","W",9,"W23A","9_W23A",TRUE,"westham1",49.0903348,-123.1392907,223,0,0,1,2.07944154167984,1.90848501887865,"W9_23A_01","B. mixtus",1,1,0,0,0,0,1,0,"worker",1,0,1,5
"713","W",9,"W22A","9_W22A",TRUE,"westham1",49.0934507,-123.1427829,223,1,0.636514168294813,2,0.566085738959629,2.08278537031645,"W9_22A_03","B. mixtus",1,1,0,0,0,0,1,0,"worker",1,0,1,2
"714","W",9,"W19","9_W19",TRUE,"westham1",49.0892561,-123.1465705,223,2,0.636514168294813,2,0.870721836308867,2.12385164096709,"W9_19_01","B. mixtus",1,0,0,0,0,0,1,0,"worker",1,0,1,1
"715","W",9,"W11","9_W11",TRUE,"westham3",49.085613,-123.1649155,223,5,0.598269588585257,2,1.67438926704389,1.7160033436348,"W9_11_04","B. impatiens",1,0,0,0,0,0,0,0,"worker",0,0,0,2
"716","W",9,"W11","9_W11",TRUE,"westham3",49.085613,-123.1649155,223,5,0.598269588585257,2,1.67438926704389,1.7160033436348,"W9_11_05","B. impatiens",1,0,0,0,0,0,0,0,"worker",0,0,0,2
"717","W",9,"W11","9_W11",TRUE,"westham3",49.085613,-123.1649155,223,5,0.598269588585257,2,1.67438926704389,1.7160033436348,"W9_11_03","B. impatiens",1,0,0,0,0,0,0,0,"worker",0,0,0,2
"718","W",9,"W11","9_W11",TRUE,"westham3",49.085613,-123.1649155,223,5,0.598269588585257,2,1.67438926704389,1.7160033436348,"W9_11_06","B. impatiens",1,0,0,0,0,0,0,0,"worker",0,0,0,2
"719","W",9,"W11","9_W11",TRUE,"westham3",49.085613,-123.1649155,223,5,0.598269588585257,2,1.67438926704389,1.7160033436348,"W9_11_01","B. mixtus",1,0,0,0,0,0,1,0,"worker",1,0,1,2
"720","W",9,"W10","9_W10",TRUE,"westham3",49.0877613,-123.1628726,223,1,0.562335144618808,2,1.79175946922805,1.78532983501077,"W9_10_03","B. mixtus",1,0,0,0,0,0,1,0,"worker",1,0,1,3
"721","W",9,"W10","9_W10",TRUE,"westham3",49.0877613,-123.1628726,223,1,0.562335144618808,2,1.79175946922805,1.78532983501077,"W9_10_01","B. mixtus",1,0,0,0,0,0,0,0,"worker",0,0,0,3
"722","W",9,"W18","9_W18",TRUE,"westham4",49.0821167,-123.1545951,223,1,0.796311640173813,3,1.68640513623851,2.26481782300954,"W9_18_06","B. mixtus",1,0,0,0,0,0,1,0,"worker",1,0,1,6
"723","W",9,"W18","9_W18",TRUE,"westham4",49.0821167,-123.1545951,223,1,0.796311640173813,3,1.68640513623851,2.26481782300954,"W9_18_01","B. mixtus",1,0,1,0,0,0,1,1,"worker",1,0,1,6
"724","W",9,"W17","9_W17",TRUE,"westham4",49.0785706,-123.1520317,223,0,0,1,1.54473143447952,1.63346845557959,"W9_17_01","B. mixtus",1,0,0,0,0,1,0,0,"worker",1,0,1,3
"725","W",9,"W15","9_W15",TRUE,"westham4",49.081127,-123.150026,223,1,0,1,1.30706237811781,1.51851393987789,"W9_15_01","B. impatiens",1,0,0,0,0,0,0,0,"worker",0,0,0,0
"726","NR",9,"NR29","9_NR29",TRUE,"nicomekl4",49.0749252,-122.7620714,225,1,0,1,0.870721836308867,2.12385164096709,"NR9_29_01","B. impatiens",1,0,0,0,0,0,0,0,"worker",0,0,0,0
"727","NR",9,"NR20","9_NR20",TRUE,"nicomekl2",49.0864015,-122.779016,225,4,0,1,NA,NA,"NR9_20_03","B. impatiens",1,0,0,0,0,0,0,0,"worker",0,0,0,0
"728","NR",9,"NR20","9_NR20",TRUE,"nicomekl2",49.0864015,-122.779016,225,4,0,1,NA,NA,"NR9_20_04","B. impatiens",1,0,0,0,0,1,0,0,"worker",1,0,1,0
"729","NR",9,"NR43","9_NR43",TRUE,"nicomekl2",49.0834488,-122.776728,225,3,0,1,0.163689972707217,2.01703333929878,"NR9_43_02","B. impatiens",1,0,0,0,0,0,0,0,"worker",0,0,0,0
