"","site","round","sample_pt","sample_id","sampledImp","subsite","lat","long","julian_date","impatiens_abundance","bombus_shannon_diversity","bombus_richness","floral_diversity","floral_abundance","barcode_id","final_id","apidae","apicystis","ascosphaera","nbombii","nceranae","crithidiaspp","cbombii","cexpoeki","caste","hascrithidia","hasnosema","any_parasite","native_bee_abundance","X","prop_blueberry_250","prop_edge_250","landscape_shdi_250","prop_blueberry_500","prop_edge_500","landscape_shdi_500","prop_blueberry_750","prop_edge_750","landscape_shdi_750","prop_blueberry_1000","prop_edge_1000","landscape_shdi_1000"
"1","W",1,"W13","1_W13",FALSE,"",49.0821,-123.1561427,129,0,0,0,0.304636097349238,1.07918124604762,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,236,0,0.134122778101783,1.88748453052598,0.000540131105705564,0.0872877284754577,1.87709830392127,0.0392197326099505,0.0646284022350538,1.78564980036999,0.0655880873532164,0.0576387295917117,1.67808037963671
"2","W",1,"W15A","1_W15A",FALSE,"westham4",49.0798526,-123.1470765,129,0,0,1,0.353288133485761,2.04921802267018,"W1_15A_01","B. mixtus",NA,NA,NA,NA,NA,NA,NA,NA,"worker",NA,NA,NA,1,239,0,0.0934760009128021,0.97631093883842,0,0.0708676929647066,1.04264759575187,0.00446717794428408,0.0604827175275962,1.13515015594561,0.0357769904533824,0.0549796606686291,1.22299149017494
"3","W",1,"W17A","1_W17A",FALSE,"westham4",49.0774536,-123.1492915,129,0,0,0,0.0555460752688918,2.00860017176192,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,242,0,0.115836929677318,0.596069809397319,0.0449538590977201,0.0758347747731718,0.892923589237775,0.0988217975092728,0.058466906479294,1.24134049094267,0.104954623786381,0.0550660799958771,1.56176923390267
"4","W",1,"W16","1_W16",FALSE,"westham4",49.080608,-123.1570558,129,0,0,1,0.0555460752688918,2.00860017176192,"W1_16_01","B. flavifrons",NA,NA,NA,NA,NA,NA,NA,NA,"worker",NA,NA,NA,1,240,0,0.154792936618218,2.01777705668722,0.0712130609173958,0.0779158554006172,2.0586321443026,0.107770304838993,0.0673169385963375,1.87368148067303,0.0949337692092835,0.053901473626345,1.65047591375089
"5","W",1,"W18","1_W18",FALSE,"westham4",49.0821167,-123.1545951,129,0,0,0,0.85158425391957,2.32428245529769,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,243,0,0.11727656294373,1.80497075974916,0,0.0952060191657558,1.85109439561416,0.0401723270369135,0.0682376620513023,1.85827694286784,0.0663526424801229,0.0599483944041972,1.69081037458495
"6","W",1,"W06","1_W06",FALSE,"",49.0903677,-123.1541834,129,0,0,0,0,0.301029995663981,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,230,0,0.0971556113979846,1.49131950565983,0.0137718137557674,0.0589218149656087,1.281849182373,0.00718447876456615,0.056576709319735,1.27275583626099,0.00790837300782689,0.0507845188783957,1.22995217829005
"7","W",1,"W07","1_W07",FALSE,"",49.08895,-123.15287,129,0,0,0,0,0.301029995663981,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,267,0,0.0816681543392705,1.80797805520064,0.00634952912319052,0.0529758651805345,1.73025787796175,0.00832585510501468,0.0571862522738621,1.78689971059922,0.0420181735826379,0.0548447873419631,1.7166681430872
"8","W",1,"W23","1_W23",FALSE,"westham1",49.0910268,-123.1399612,130,0,0,0,0,4.00004342727686,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,250,0.420503535092257,0.0456518872422223,1.68393297515923,0.233960700682356,0.0351192692731494,1.81287019625344,0.105717769741346,0.0286682770937012,1.88259054348223,0.059489940794143,0.0271559269958794,1.91014159568378
"9","W",1,"W22","1_W22",FALSE,"westham1",49.0930151,-123.1427507,130,0,0,0,0,4.00004342727686,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,248,0.315447509104373,0.0536067519451404,1.65510841450565,0.213389919048872,0.0286868733087518,1.80542380034126,0.10571741115216,0.0249291224182329,1.84531645791225,0.0594909627678442,0.0243641806523859,1.81852750981008
"10","W",1,"W21","1_W21",FALSE,"westham1",49.090392,-123.1427507,130,0,0,0,0.304636097349238,2.04532297878666,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,247,0.474705566094199,0,0.691867017420848,0.237430252805776,0.045471993085654,1.47137871773986,0.105718845523501,0.0418368552596543,1.90654995410816,0.0594911520260866,0.0334264922257128,1.92941192966754
"11","W",1,"W19","1_W19",FALSE,"westham1",49.0892561,-123.1465705,130,0,0,1,0,4.00004342727686,"W1_19_01","B. mixtus",NA,NA,NA,NA,NA,NA,NA,NA,"worker",NA,NA,NA,1,245,0,0.0281568710981281,0.869281257213553,0.0308492601922153,0.0466405533116598,1.6313861626111,0.0965954990692076,0.0512481323381515,1.76182372048545,0.0635666188988619,0.0529913871528585,1.80218986422167
"12","W",1,"W20","1_W20",FALSE,"westham1",49.0868017,-123.1425898,130,0,0,0,0,1.04139268515823,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,246,0,0.0740479655954114,1.55856385072088,0,0.0391785258512429,1.54369344572369,0.0407639221424012,0.0363202792371633,1.49835367433828,0.0556433946453715,0.0436740903246003,1.66945730104381
"13","W",1,"W31","1_W31",FALSE,"",49.0881977,-123.1485244,130,0,0,0,0.85158425391957,1.34242268082221,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,258,0,0.085304066904355,1.88012215914144,0.0161370063228799,0.063640580815302,1.84356560976327,0.0159342235793913,0.0575668179711467,1.71847438706722,0.0495279160122765,0.054519636796768,1.7185559308381
"14","W",1,"W33","1_W33",FALSE,"",49.0913947,-123.1468827,130,0,0,0,0.929086118162201,2.33041377334919,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,260,0.00288574674402564,0.0651854181036232,1.06904571934335,0.0842201454740489,0.036909941065598,1.31936882386384,0.0979258497944167,0.0427154300290186,1.72539979681461,0.0635635434908958,0.0497333004852728,1.90600080189789
"15","W",1,"W35A","1_W35A",FALSE,"",49.09449,-123.145,130,0,0,0,0.566085738959629,1.11394335230684,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,263,0,0.0139512947166635,1.17055508689119,0.0547181921593299,0.0301946504489734,1.69763522110555,0.0789722130513633,0.0274782801398393,1.72141374376429,0.0594404181736683,0.0214094178151374,1.7209568255934
"16","W",1,"W08","1_W08",FALSE,"",49.0864691,-123.1526511,130,0,0,0,0.693147180559945,1.32221929473392,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,231,0.0254377187323808,0.111350972454323,1.8027914429087,0.0161463227916594,0.0778970740273993,1.51497237788124,0.00718552369094948,0.0656215956197564,1.43587633007498,0.00404161620084257,0.0555910827883555,1.53419818897048
"17","W",1,"W09","1_W09",FALSE,"",49.0889519,-123.1512088,130,0,0,0,0.566085738959629,1.11394335230684,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,232,0.0515530312634702,0.0772484089353178,1.48595355157514,0.0161698258340253,0.0876356930725853,1.7563452155401,0.00718521058773065,0.0599897459229858,1.58140341523977,0.0156549157715112,0.0502197424078497,1.51600491650637
"18","W",1,"W24","1_W24",FALSE,"westham2",49.0920602,-123.1542973,130,0,0,0,1.20567904997478,1.50514997831991,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,252,0,0.0602816558565046,1.11820349712925,0,0.0517006941296897,1.06523997545413,0.00492964560533298,0.0450418640759998,0.952645190794442,0.00637472213239357,0.0518982208834217,1.17254284438073
"19","W",1,"W34","1_W34",FALSE,"westham2",49.0937647,-123.1504778,130,0,0,0,0.693147180559945,1.32221929473392,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,261,0,0.0432698890866767,0.338894288732217,0,0.040986367108218,0.499521094094294,0,0.0397188098885755,1.24423087737325,0.0304388798838472,0.0424551736166033,1.61102035484951
"20","W",1,"W30","1_W30",FALSE,"westham2",49.0955023,-123.1490957,130,0,0,1,0.651818418022682,2.0899051114394,"W1_30_01","B. mixtus",NA,NA,NA,NA,NA,NA,NA,NA,"worker",NA,NA,NA,1,257,0,0.0608324710369874,1.01768077182899,0,0.0299139541682024,1.14368807483195,0,0.0305157471634754,1.29609408028088,0.0250740996302415,0.0312817033005313,1.53004419067669
"21","W",1,"W29","1_W29",FALSE,"westham2",49.0982632,-123.15295,130,0,0,1,1.38629436111989,1.61278385671974,"W1_29_01","B. mixtus",NA,NA,NA,NA,NA,NA,NA,NA,"worker",NA,NA,NA,1,256,0,0.0722602566053045,1.25110367392119,0,0.0341709475139736,1.08295385228122,0,0.0312586034085185,1.25790365699882,0,0.022685100206046,1.39745939637525
"22","W",1,"W26","1_W26",FALSE,"westham2",49.0997928,-123.1571369,130,0,0,0,0.793730055158425,2.11727129565576,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,254,0,0.0620496255014021,1.64192559783141,0,0.0308647231439672,1.52706551706082,0,0.02503203908797,1.53921876362678,0,0.0299355556220069,1.64591812255316
"23","W",1,"W28","1_W28",FALSE,"westham2",49.0950509,-123.1575017,130,0,0,0,0.0555460752688918,2.00860017176192,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,255,0,0.0355907620216445,0.192576342771164,0,0.0298385292741952,0.226661035045457,0,0.0448288806149873,0.805704754199019,4.35965568266798e-05,0.0541516969243743,1.35049333925159
"24","W",1,"W25","1_W25",FALSE,"westham2",49.09466,-123.15417,130,0,0,0,0,0.301029995663981,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,253,0,0.0225120826846128,0.146783608755935,0,0.0365584756414509,0.333728463613259,0,0.0447797392441903,0.905490472309105,0,0.044059872311443,1.19104883525596
"25","W",1,"W05A","1_W05A",FALSE,"",49.08972,-123.16038,130,0,0.693147180559945,2,0.0565523908941643,4.00440736417633,"W1_05_01","B. flavifrons",NA,NA,NA,NA,NA,NA,NA,NA,"worker",NA,NA,NA,2,272,0.0428104160856006,0.0833641826618322,1.42560215959968,0.0452642575548455,0.0562816612145197,1.21094764418851,0.0206345335488693,0.0522842608000444,1.02957526554949,0.0156620917872611,0.0513982668041127,0.954751200332138
"26","W",1,"W05A","1_W05A",FALSE,"",49.08972,-123.16038,130,0,0.693147180559945,2,0.0565523908941643,4.00440736417633,"W1_05_02","B. mixtus",NA,NA,NA,NA,NA,NA,NA,NA,"worker",NA,NA,NA,2,272,0.0428104160856006,0.0833641826618322,1.42560215959968,0.0452642575548455,0.0562816612145197,1.21094764418851,0.0206345335488693,0.0522842608000444,1.02957526554949,0.0156620917872611,0.0513982668041127,0.954751200332138
"27","W",1,"W01","1_W01",FALSE,"westham3",49.0878415,-123.1662845,130,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,227,0.009099732451433,0.0320852868829308,0.730038028386221,0.0364176885916016,0.0400826989800544,0.847301945961296,0.02067262997982,0.0451052082624765,1.06808253552533,0.0116240006017745,0.0413713573201657,1.05658582267382
"28","W",1,"W02","1_W02",FALSE,"westham3",49.0898095,-123.1642782,130,0,0,0,0.0315129586360001,4.00177696707744,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,228,0.140894499018678,0.117018201366244,1.62922689323554,0.0464404051517536,0.0772635702151828,1.13256835057088,0.0206571849834517,0.0547053735643089,0.856776292507799,0.0116185568127007,0.0459300803030911,0.898837054374795
"29","W",1,"W11","1_W11",FALSE,"westham3",49.085613,-123.1649155,131,0,0,1,0.304636097349238,2.04532297878666,"W1_11_01","B. mixtus",NA,NA,NA,NA,NA,NA,NA,NA,"worker",NA,NA,NA,1,234,0,0.0242368609233235,0.914083639830389,0.00788242642091443,0.0278268517456311,1.09924114336925,0.0183666450801788,0.0301355302825564,1.11707476940698,0.0116201783062815,0.0374408141676385,1.11642765217507
"30","W",1,"W10","1_W10",FALSE,"westham3",49.0877613,-123.1628726,131,0,0,0,1.20567904997478,1.50514997831991,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,233,0.11714974007861,0.023334601242551,0.655497745031855,0.0464489226152721,0.0502138466672271,1.0183245402172,0.0206547280914836,0.0434299229348529,1.07681462173422,0.0116190676454096,0.0382863077942601,1.05347501369073
"31","W",1,"W32","1_W32",FALSE,"westham3",49.0861264,-123.1586962,131,0,0,0,1.09861228866811,1.49136169383427,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,259,0,0.0150078868753265,0.113829696861012,0,0.0174040476835064,0.229152829217872,0.0208329798773253,0.0435169381774338,1.12355091186804,0.0156586100698437,0.0588817371419836,1.4559780536862
"32","W",1,"W12","1_W12",FALSE,"",49.0840043,-123.1535249,131,0,0,1,0.85158425391957,2.32428245529769,"W1_12_01","B. flavifrons",NA,NA,NA,NA,NA,NA,NA,NA,"worker",NA,NA,NA,1,235,0,0.123301148119599,1.38322712294789,0,0.0706790507985019,1.48296413415686,0.00577505175380513,0.0687255473519751,1.65225687825093,0.0149510644115141,0.0614234019345066,1.66116959252991
"33","W",1,"W14","1_W14",FALSE,"westham4",49.0825662,-123.1491034,131,0,0,0,0,1.04139268515823,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,237,0,0.0413536694851207,0.742960548843182,0,0.0505641969440074,1.27241804790156,0,0.058436991134431,1.42728655310129,0.0192278018565411,0.0702688411682904,1.61657633131157
"34","SD",8,"SD04","8_SD04",TRUE,"",49.0600315,-123.0713156,216,0,0,0,0.133029486536164,3.01029995663981,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,194,0.0671771984988335,0.233000304290496,1.55753641868552,0.151522315215526,0.129742817379368,1.40979329217987,0.236329048087469,0.135102269258166,1.6448127873806,0.291732876758087,0.111539309468115,1.70573271882438
"35","SD",8,"SD02","8_SD02",TRUE,"",49.062963,-123.07138,216,0,0,0,1.30706237811781,1.51851393987789,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,192,0.471517045137533,0.027978270683175,0.818538950389216,0.389004697891033,0.0248787395009253,1.11519940704848,0.271644275192387,0.102266585558347,1.72548309457147,0.184942676245334,0.116124266472905,1.89422750678575
"36","SD",8,"SD01","8_SD01",TRUE,"",49.0630333,-123.0765727,216,0,0,0,0.903473594825037,2.32837960343874,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,191,0,0.0826452987118369,1.11609027257535,0,0.118109925977142,1.48339856858025,0.0522550575975903,0.137039072287576,1.68724193760092,0.0861077053364018,0.118562529069268,1.64078314301785
"37","SD",8,"SD03","8_SD03",TRUE,"southdelta3",49.0601615,-123.0764268,216,0,0,0,1.17901500103079,2.36735592102602,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,193,0,0.428004037678234,1.53287673002001,0,0.205627777156395,1.43208854457678,0.0460570612554562,0.145913410305217,1.5351998978242,0.13203741048299,0.119732251446445,1.76335777291355
"38","SD",8,"SD36","8_SD36",TRUE,"southdelta3",49.0597409,-123.0816311,216,8,1.2075153250377,4,0.110100081923397,3.00902574208691,"SD8_36_14","B. californicus",NA,NA,NA,NA,NA,NA,NA,NA,"worker",NA,NA,NA,15,222,0,0.124512513629333,0.88760262923991,0,0.096709008762844,0.928667423452929,0,0.130448055328957,1.42086805788242,0.0166520966785517,0.114496883676778,1.54495778656911
"39","SD",8,"SD36","8_SD36",TRUE,"southdelta3",49.0597409,-123.0816311,216,8,1.2075153250377,4,0.110100081923397,3.00902574208691,"SD8_36_23","B. californicus",NA,NA,NA,NA,NA,NA,NA,NA,"worker",NA,NA,NA,15,222,0,0.124512513629333,0.88760262923991,0,0.096709008762844,0.928667423452929,0,0.130448055328957,1.42086805788242,0.0166520966785517,0.114496883676778,1.54495778656911
"40","SD",8,"SD36","8_SD36",TRUE,"southdelta3",49.0597409,-123.0816311,216,8,1.2075153250377,4,0.110100081923397,3.00902574208691,"SD8_36_04","B. impatiens",NA,NA,NA,NA,NA,NA,NA,NA,"worker",NA,NA,NA,15,222,0,0.124512513629333,0.88760262923991,0,0.096709008762844,0.928667423452929,0,0.130448055328957,1.42086805788242,0.0166520966785517,0.114496883676778,1.54495778656911
"41","SD",8,"SD36","8_SD36",TRUE,"southdelta3",49.0597409,-123.0816311,216,8,1.2075153250377,4,0.110100081923397,3.00902574208691,"SD8_36_02","B. impatiens",NA,NA,NA,NA,NA,NA,NA,NA,"worker",NA,NA,NA,15,222,0,0.124512513629333,0.88760262923991,0,0.096709008762844,0.928667423452929,0,0.130448055328957,1.42086805788242,0.0166520966785517,0.114496883676778,1.54495778656911
"42","SD",8,"SD36","8_SD36",TRUE,"southdelta3",49.0597409,-123.0816311,216,8,1.2075153250377,4,0.110100081923397,3.00902574208691,"SD8_36_08","B. impatiens",NA,NA,NA,NA,NA,NA,NA,NA,"worker",NA,NA,NA,15,222,0,0.124512513629333,0.88760262923991,0,0.096709008762844,0.928667423452929,0,0.130448055328957,1.42086805788242,0.0166520966785517,0.114496883676778,1.54495778656911
"43","SD",8,"SD36","8_SD36",TRUE,"southdelta3",49.0597409,-123.0816311,216,8,1.2075153250377,4,0.110100081923397,3.00902574208691,"SD8_36_16","B. impatiens",NA,NA,NA,NA,NA,NA,NA,NA,"worker",NA,NA,NA,15,222,0,0.124512513629333,0.88760262923991,0,0.096709008762844,0.928667423452929,0,0.130448055328957,1.42086805788242,0.0166520966785517,0.114496883676778,1.54495778656911
"44","SD",8,"SD36","8_SD36",TRUE,"southdelta3",49.0597409,-123.0816311,216,8,1.2075153250377,4,0.110100081923397,3.00902574208691,"SD8_36_18","B. impatiens",1,1,0,0,0,0,1,0,"worker",1,0,1,15,222,0,0.124512513629333,0.88760262923991,0,0.096709008762844,0.928667423452929,0,0.130448055328957,1.42086805788242,0.0166520966785517,0.114496883676778,1.54495778656911
"45","SD",8,"SD36","8_SD36",TRUE,"southdelta3",49.0597409,-123.0816311,216,8,1.2075153250377,4,0.110100081923397,3.00902574208691,"SD8_36_01","B. impatiens",1,0,0,0,0,0,0,0,"worker",0,0,0,15,222,0,0.124512513629333,0.88760262923991,0,0.096709008762844,0.928667423452929,0,0.130448055328957,1.42086805788242,0.0166520966785517,0.114496883676778,1.54495778656911
"46","SD",8,"SD36","8_SD36",TRUE,"southdelta3",49.0597409,-123.0816311,216,8,1.2075153250377,4,0.110100081923397,3.00902574208691,"SD8_36_24","B. impatiens",NA,NA,NA,NA,NA,NA,NA,NA,"worker",NA,NA,NA,15,222,0,0.124512513629333,0.88760262923991,0,0.096709008762844,0.928667423452929,0,0.130448055328957,1.42086805788242,0.0166520966785517,0.114496883676778,1.54495778656911
"47","SD",8,"SD36","8_SD36",TRUE,"southdelta3",49.0597409,-123.0816311,216,8,1.2075153250377,4,0.110100081923397,3.00902574208691,"SD8_36_07","B. impatiens",NA,NA,NA,NA,NA,NA,NA,NA,"worker",NA,NA,NA,15,222,0,0.124512513629333,0.88760262923991,0,0.096709008762844,0.928667423452929,0,0.130448055328957,1.42086805788242,0.0166520966785517,0.114496883676778,1.54495778656911
"48","SD",8,"SD36","8_SD36",TRUE,"southdelta3",49.0597409,-123.0816311,216,8,1.2075153250377,4,0.110100081923397,3.00902574208691,"SD8_36_05","B. mixtus",1,0,0,0,0,0,0,0,"worker",0,0,0,15,222,0,0.124512513629333,0.88760262923991,0,0.096709008762844,0.928667423452929,0,0.130448055328957,1.42086805788242,0.0166520966785517,0.114496883676778,1.54495778656911
"49","SD",8,"SD36","8_SD36",TRUE,"southdelta3",49.0597409,-123.0816311,216,8,1.2075153250377,4,0.110100081923397,3.00902574208691,"SD8_36_10","B. mixtus",1,0,0,0,0,0,1,0,"worker",1,0,1,15,222,0,0.124512513629333,0.88760262923991,0,0.096709008762844,0.928667423452929,0,0.130448055328957,1.42086805788242,0.0166520966785517,0.114496883676778,1.54495778656911
"50","SD",8,"SD36","8_SD36",TRUE,"southdelta3",49.0597409,-123.0816311,216,8,1.2075153250377,4,0.110100081923397,3.00902574208691,"SD8_36_09","B. mixtus",NA,NA,NA,NA,NA,NA,NA,NA,"worker",NA,NA,NA,15,222,0,0.124512513629333,0.88760262923991,0,0.096709008762844,0.928667423452929,0,0.130448055328957,1.42086805788242,0.0166520966785517,0.114496883676778,1.54495778656911
"51","SD",8,"SD36","8_SD36",TRUE,"southdelta3",49.0597409,-123.0816311,216,8,1.2075153250377,4,0.110100081923397,3.00902574208691,"SD8_36_19","B. mixtus",NA,NA,NA,NA,NA,NA,NA,NA,"worker",NA,NA,NA,15,222,0,0.124512513629333,0.88760262923991,0,0.096709008762844,0.928667423452929,0,0.130448055328957,1.42086805788242,0.0166520966785517,0.114496883676778,1.54495778656911
"52","SD",8,"SD36","8_SD36",TRUE,"southdelta3",49.0597409,-123.0816311,216,8,1.2075153250377,4,0.110100081923397,3.00902574208691,"SD8_36_12","B. mixtus",NA,NA,NA,NA,NA,NA,NA,NA,"worker",NA,NA,NA,15,222,0,0.124512513629333,0.88760262923991,0,0.096709008762844,0.928667423452929,0,0.130448055328957,1.42086805788242,0.0166520966785517,0.114496883676778,1.54495778656911
"53","SD",8,"SD36","8_SD36",TRUE,"southdelta3",49.0597409,-123.0816311,216,8,1.2075153250377,4,0.110100081923397,3.00902574208691,"SD8_36_06","B. mixtus",1,0,0,0,0,0,0,0,"worker",0,0,0,15,222,0,0.124512513629333,0.88760262923991,0,0.096709008762844,0.928667423452929,0,0.130448055328957,1.42086805788242,0.0166520966785517,0.114496883676778,1.54495778656911
"54","SD",8,"SD36","8_SD36",TRUE,"southdelta3",49.0597409,-123.0816311,216,8,1.2075153250377,4,0.110100081923397,3.00902574208691,"SD8_36_15","B. mixtus",1,1,0,1,0,0,1,0,"worker",1,1,1,15,222,0,0.124512513629333,0.88760262923991,0,0.096709008762844,0.928667423452929,0,0.130448055328957,1.42086805788242,0.0166520966785517,0.114496883676778,1.54495778656911
"55","SD",8,"SD36","8_SD36",TRUE,"southdelta3",49.0597409,-123.0816311,216,8,1.2075153250377,4,0.110100081923397,3.00902574208691,"SD8_36_17","B. mixtus",NA,NA,NA,NA,NA,NA,NA,NA,"worker",NA,NA,NA,15,222,0,0.124512513629333,0.88760262923991,0,0.096709008762844,0.928667423452929,0,0.130448055328957,1.42086805788242,0.0166520966785517,0.114496883676778,1.54495778656911
"56","SD",8,"SD36","8_SD36",TRUE,"southdelta3",49.0597409,-123.0816311,216,8,1.2075153250377,4,0.110100081923397,3.00902574208691,"SD8_36_25","B. mixtus",NA,NA,NA,NA,NA,NA,NA,NA,"worker",NA,NA,NA,15,222,0,0.124512513629333,0.88760262923991,0,0.096709008762844,0.928667423452929,0,0.130448055328957,1.42086805788242,0.0166520966785517,0.114496883676778,1.54495778656911
"57","SD",8,"SD36","8_SD36",TRUE,"southdelta3",49.0597409,-123.0816311,216,8,1.2075153250377,4,0.110100081923397,3.00902574208691,"SD8_36_21","B. mixtus",NA,NA,NA,NA,NA,NA,NA,NA,"worker",NA,NA,NA,15,222,0,0.124512513629333,0.88760262923991,0,0.096709008762844,0.928667423452929,0,0.130448055328957,1.42086805788242,0.0166520966785517,0.114496883676778,1.54495778656911
"58","SD",8,"SD36","8_SD36",TRUE,"southdelta3",49.0597409,-123.0816311,216,8,1.2075153250377,4,0.110100081923397,3.00902574208691,"SD8_36_03","B. vosnesenskii",NA,NA,NA,NA,NA,NA,NA,NA,"worker",NA,NA,NA,15,222,0,0.124512513629333,0.88760262923991,0,0.096709008762844,0.928667423452929,0,0.130448055328957,1.42086805788242,0.0166520966785517,0.114496883676778,1.54495778656911
"59","SD",8,"SD36","8_SD36",TRUE,"southdelta3",49.0597409,-123.0816311,216,8,1.2075153250377,4,0.110100081923397,3.00902574208691,"SD8_36_11","B. vosnesenskii",NA,NA,NA,NA,NA,NA,NA,NA,"worker",NA,NA,NA,15,222,0,0.124512513629333,0.88760262923991,0,0.096709008762844,0.928667423452929,0,0.130448055328957,1.42086805788242,0.0166520966785517,0.114496883676778,1.54495778656911
"60","SD",8,"SD36","8_SD36",TRUE,"southdelta3",49.0597409,-123.0816311,216,8,1.2075153250377,4,0.110100081923397,3.00902574208691,"SD8_36_13","B. vosnesenskii",NA,NA,NA,NA,NA,NA,NA,NA,"worker",NA,NA,NA,15,222,0,0.124512513629333,0.88760262923991,0,0.096709008762844,0.928667423452929,0,0.130448055328957,1.42086805788242,0.0166520966785517,0.114496883676778,1.54495778656911
"61","SD",8,"SD27","8_SD27",TRUE,"southdelta3",49.0571951,-123.0749858,216,0,0,0,1.13324630897781,1.38021124171161,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,213,0.225224082744487,0.140592582823113,1.3306789021608,0.274369823195895,0.164963783818821,1.77486773970154,0.255121896616835,0.138340392429995,1.90239341385747,0.257436867469803,0.111696247439498,1.93033752894565
"62","SD",8,"SD28","8_SD28",TRUE,"",49.0591039,-123.0736393,216,0,1.14905969697062,4,0.793730055158425,2.11727129565576,"SD8_28_07","B. californicus",NA,NA,NA,NA,NA,NA,NA,NA,"worker",NA,NA,NA,9,214,0,0.260811359026369,1.08450784230382,0.0369466642266008,0.207931739156957,1.49771411480263,0.190518400765212,0.142696593007828,1.68593168634676,0.251644046185991,0.111355498265608,1.75534940568947
"63","SD",8,"SD28","8_SD28",TRUE,"",49.0591039,-123.0736393,216,0,1.14905969697062,4,0.793730055158425,2.11727129565576,"SD8_28_08","B. californicus",NA,NA,NA,NA,NA,NA,NA,NA,"worker",NA,NA,NA,9,214,0,0.260811359026369,1.08450784230382,0.0369466642266008,0.207931739156957,1.49771411480263,0.190518400765212,0.142696593007828,1.68593168634676,0.251644046185991,0.111355498265608,1.75534940568947
"64","SD",8,"SD28","8_SD28",TRUE,"",49.0591039,-123.0736393,216,0,1.14905969697062,4,0.793730055158425,2.11727129565576,"SD8_28_09","B. flavifrons",NA,NA,NA,NA,NA,NA,NA,NA,"worker",NA,NA,NA,9,214,0,0.260811359026369,1.08450784230382,0.0369466642266008,0.207931739156957,1.49771411480263,0.190518400765212,0.142696593007828,1.68593168634676,0.251644046185991,0.111355498265608,1.75534940568947
"65","SD",8,"SD28","8_SD28",TRUE,"",49.0591039,-123.0736393,216,0,1.14905969697062,4,0.793730055158425,2.11727129565576,"SD8_28_06","B. mixtus",NA,NA,NA,NA,NA,NA,NA,NA,"worker",NA,NA,NA,9,214,0,0.260811359026369,1.08450784230382,0.0369466642266008,0.207931739156957,1.49771411480263,0.190518400765212,0.142696593007828,1.68593168634676,0.251644046185991,0.111355498265608,1.75534940568947
"66","SD",8,"SD28","8_SD28",TRUE,"",49.0591039,-123.0736393,216,0,1.14905969697062,4,0.793730055158425,2.11727129565576,"SD8_28_01","B. vosnesenskii",NA,NA,NA,NA,NA,NA,NA,NA,"worker",NA,NA,NA,9,214,0,0.260811359026369,1.08450784230382,0.0369466642266008,0.207931739156957,1.49771411480263,0.190518400765212,0.142696593007828,1.68593168634676,0.251644046185991,0.111355498265608,1.75534940568947
